component_model_id,season,location,target,weight
Dynamic Harmonic Model,2010/2011,HHS Region 3,Season peak percentage,0.878767468554599
Historical Average,2010/2011,HHS Region 3,Season peak percentage,1.70437126557711e-06
Subtype Historical Average,2010/2011,HHS Region 3,Season peak percentage,0.121230827074135
Dynamic Harmonic Model,2011/2012,HHS Region 3,Season peak percentage,0.828380471852242
Historical Average,2011/2012,HHS Region 3,Season peak percentage,1.97738483860117e-06
Subtype Historical Average,2011/2012,HHS Region 3,Season peak percentage,0.171617550762919
Dynamic Harmonic Model,2012/2013,HHS Region 3,Season peak percentage,0.941024691202691
Historical Average,2012/2013,HHS Region 3,Season peak percentage,1.8351308304291e-06
Subtype Historical Average,2012/2013,HHS Region 3,Season peak percentage,0.0589734736664787
Dynamic Harmonic Model,2013/2014,HHS Region 3,Season peak percentage,0.875359489237025
Historical Average,2013/2014,HHS Region 3,Season peak percentage,3.3197860326063e-06
Subtype Historical Average,2013/2014,HHS Region 3,Season peak percentage,0.124637190976943
Dynamic Harmonic Model,2014/2015,HHS Region 3,Season peak percentage,0.957515405354978
Historical Average,2014/2015,HHS Region 3,Season peak percentage,0.0422875914309621
Subtype Historical Average,2014/2015,HHS Region 3,Season peak percentage,0.000197003214059869
Dynamic Harmonic Model,2015/2016,HHS Region 3,Season peak percentage,0.879392389706544
Historical Average,2015/2016,HHS Region 3,Season peak percentage,2.86741848786747e-06
Subtype Historical Average,2015/2016,HHS Region 3,Season peak percentage,0.120604742874968
Dynamic Harmonic Model,2016/2017,HHS Region 3,Season peak percentage,0.878748182186848
Historical Average,2016/2017,HHS Region 3,Season peak percentage,1.89519174938938e-06
Subtype Historical Average,2016/2017,HHS Region 3,Season peak percentage,0.121249922621403
Dynamic Harmonic Model,2017/2018,HHS Region 3,Season peak percentage,0.97573442203943
Historical Average,2017/2018,HHS Region 3,Season peak percentage,2.32737797137221e-07
Subtype Historical Average,2017/2018,HHS Region 3,Season peak percentage,0.0242653452227728
Dynamic Harmonic Model,2010/2011,HHS Region 4,Season peak percentage,0.977981204677686
Historical Average,2010/2011,HHS Region 4,Season peak percentage,4.79435224281509e-07
Subtype Historical Average,2010/2011,HHS Region 4,Season peak percentage,0.0220183158870899
Dynamic Harmonic Model,2011/2012,HHS Region 4,Season peak percentage,0.97883862671395
Historical Average,2011/2012,HHS Region 4,Season peak percentage,4.70771862484408e-07
Subtype Historical Average,2011/2012,HHS Region 4,Season peak percentage,0.0211609025141879
Dynamic Harmonic Model,2012/2013,HHS Region 4,Season peak percentage,0.999999903854677
Historical Average,2012/2013,HHS Region 4,Season peak percentage,1.47794652512651e-10
Subtype Historical Average,2012/2013,HHS Region 4,Season peak percentage,9.59975286431488e-08
Dynamic Harmonic Model,2013/2014,HHS Region 4,Season peak percentage,0.98289317741492
Historical Average,2013/2014,HHS Region 4,Season peak percentage,5.43533717006785e-07
Subtype Historical Average,2013/2014,HHS Region 4,Season peak percentage,0.0171062790513629
Dynamic Harmonic Model,2014/2015,HHS Region 4,Season peak percentage,0.983367272689235
Historical Average,2014/2015,HHS Region 4,Season peak percentage,8.80350895655052e-07
Subtype Historical Average,2014/2015,HHS Region 4,Season peak percentage,0.0166318469598692
Dynamic Harmonic Model,2015/2016,HHS Region 4,Season peak percentage,0.984842040374843
Historical Average,2015/2016,HHS Region 4,Season peak percentage,3.79465290479133e-07
Subtype Historical Average,2015/2016,HHS Region 4,Season peak percentage,0.0151575801598665
Dynamic Harmonic Model,2016/2017,HHS Region 4,Season peak percentage,0.982360984761099
Historical Average,2016/2017,HHS Region 4,Season peak percentage,3.28495532159527e-07
Subtype Historical Average,2016/2017,HHS Region 4,Season peak percentage,0.0176386867433685
Dynamic Harmonic Model,2017/2018,HHS Region 4,Season peak percentage,0.97551821525591
Historical Average,2017/2018,HHS Region 4,Season peak percentage,4.14070080868834e-07
Subtype Historical Average,2017/2018,HHS Region 4,Season peak percentage,0.0244813706740089
Dynamic Harmonic Model,2010/2011,HHS Region 5,Season peak percentage,0.78744281015793
Historical Average,2010/2011,HHS Region 5,Season peak percentage,2.21163944639575e-07
Subtype Historical Average,2010/2011,HHS Region 5,Season peak percentage,0.212556968678125
Dynamic Harmonic Model,2011/2012,HHS Region 5,Season peak percentage,0.731086538098995
Historical Average,2011/2012,HHS Region 5,Season peak percentage,2.50106567123404e-07
Subtype Historical Average,2011/2012,HHS Region 5,Season peak percentage,0.268913211794437
Dynamic Harmonic Model,2012/2013,HHS Region 5,Season peak percentage,0.840621491231022
Historical Average,2012/2013,HHS Region 5,Season peak percentage,2.26465616223713e-07
Subtype Historical Average,2012/2013,HHS Region 5,Season peak percentage,0.159378282303362
Dynamic Harmonic Model,2013/2014,HHS Region 5,Season peak percentage,0.817512450085211
Historical Average,2013/2014,HHS Region 5,Season peak percentage,4.00509996598077e-07
Subtype Historical Average,2013/2014,HHS Region 5,Season peak percentage,0.182487149404793
Dynamic Harmonic Model,2014/2015,HHS Region 5,Season peak percentage,0.90124623547662
Historical Average,2014/2015,HHS Region 5,Season peak percentage,2.4413190090734e-06
Subtype Historical Average,2014/2015,HHS Region 5,Season peak percentage,0.0987513232043705
Dynamic Harmonic Model,2015/2016,HHS Region 5,Season peak percentage,0.816489715276305
Historical Average,2015/2016,HHS Region 5,Season peak percentage,2.44645972605085e-07
Subtype Historical Average,2015/2016,HHS Region 5,Season peak percentage,0.183510040077722
Dynamic Harmonic Model,2016/2017,HHS Region 5,Season peak percentage,0.777258211382449
Historical Average,2016/2017,HHS Region 5,Season peak percentage,2.53130297858782e-07
Subtype Historical Average,2016/2017,HHS Region 5,Season peak percentage,0.222741535487253
Dynamic Harmonic Model,2017/2018,HHS Region 5,Season peak percentage,0.835774696727747
Historical Average,2017/2018,HHS Region 5,Season peak percentage,8.46371917652317e-08
Subtype Historical Average,2017/2018,HHS Region 5,Season peak percentage,0.164225218635062
Dynamic Harmonic Model,2010/2011,HHS Region 6,Season peak percentage,0.881651397249231
Historical Average,2010/2011,HHS Region 6,Season peak percentage,1.34031342413733e-06
Subtype Historical Average,2010/2011,HHS Region 6,Season peak percentage,0.118347262437345
Dynamic Harmonic Model,2011/2012,HHS Region 6,Season peak percentage,0.844619416621718
Historical Average,2011/2012,HHS Region 6,Season peak percentage,2.58393740101149e-06
Subtype Historical Average,2011/2012,HHS Region 6,Season peak percentage,0.155377999440881
Dynamic Harmonic Model,2012/2013,HHS Region 6,Season peak percentage,0.890688606026269
Historical Average,2012/2013,HHS Region 6,Season peak percentage,1.54382371364803e-06
Subtype Historical Average,2012/2013,HHS Region 6,Season peak percentage,0.109309850150018
Dynamic Harmonic Model,2013/2014,HHS Region 6,Season peak percentage,0.880330254166899
Historical Average,2013/2014,HHS Region 6,Season peak percentage,1.73420410385454e-06
Subtype Historical Average,2013/2014,HHS Region 6,Season peak percentage,0.119668011628997
Dynamic Harmonic Model,2014/2015,HHS Region 6,Season peak percentage,0.999999883017923
Historical Average,2014/2015,HHS Region 6,Season peak percentage,7.76861460395797e-08
Subtype Historical Average,2014/2015,HHS Region 6,Season peak percentage,3.92959311677112e-08
Dynamic Harmonic Model,2015/2016,HHS Region 6,Season peak percentage,0.879424294377822
Historical Average,2015/2016,HHS Region 6,Season peak percentage,1.64387448718441e-06
Subtype Historical Average,2015/2016,HHS Region 6,Season peak percentage,0.120574061747691
Dynamic Harmonic Model,2016/2017,HHS Region 6,Season peak percentage,0.918593633804683
Historical Average,2016/2017,HHS Region 6,Season peak percentage,7.09572292759977e-07
Subtype Historical Average,2016/2017,HHS Region 6,Season peak percentage,0.0814056566230245
Dynamic Harmonic Model,2017/2018,HHS Region 6,Season peak percentage,0.851086812440494
Historical Average,2017/2018,HHS Region 6,Season peak percentage,2.45811288497187e-06
Subtype Historical Average,2017/2018,HHS Region 6,Season peak percentage,0.148910729446621
Dynamic Harmonic Model,2010/2011,HHS Region 7,Season peak percentage,0.984588290342147
Historical Average,2010/2011,HHS Region 7,Season peak percentage,2.03973550473121e-07
Subtype Historical Average,2010/2011,HHS Region 7,Season peak percentage,0.0154115056843027
Dynamic Harmonic Model,2011/2012,HHS Region 7,Season peak percentage,0.979205995397186
Historical Average,2011/2012,HHS Region 7,Season peak percentage,2.05080066456491e-07
Subtype Historical Average,2011/2012,HHS Region 7,Season peak percentage,0.0207937995227477
Dynamic Harmonic Model,2012/2013,HHS Region 7,Season peak percentage,0.981413764629795
Historical Average,2012/2013,HHS Region 7,Season peak percentage,3.51560245336357e-07
Subtype Historical Average,2012/2013,HHS Region 7,Season peak percentage,0.0185858838099597
Dynamic Harmonic Model,2013/2014,HHS Region 7,Season peak percentage,0.987401304826965
Historical Average,2013/2014,HHS Region 7,Season peak percentage,6.23198214256079e-07
Subtype Historical Average,2013/2014,HHS Region 7,Season peak percentage,0.0125980719748204
Dynamic Harmonic Model,2014/2015,HHS Region 7,Season peak percentage,0.999999937940012
Historical Average,2014/2015,HHS Region 7,Season peak percentage,5.63982013281072e-10
Subtype Historical Average,2014/2015,HHS Region 7,Season peak percentage,6.1496005955791e-08
Dynamic Harmonic Model,2015/2016,HHS Region 7,Season peak percentage,0.981617601604802
Historical Average,2015/2016,HHS Region 7,Season peak percentage,3.22974482583967e-07
Subtype Historical Average,2015/2016,HHS Region 7,Season peak percentage,0.0183820754207154
Dynamic Harmonic Model,2016/2017,HHS Region 7,Season peak percentage,0.982908537413188
Historical Average,2016/2017,HHS Region 7,Season peak percentage,1.88893758623307e-07
Subtype Historical Average,2016/2017,HHS Region 7,Season peak percentage,0.0170912736930532
Dynamic Harmonic Model,2017/2018,HHS Region 7,Season peak percentage,0.977391039305207
Historical Average,2017/2018,HHS Region 7,Season peak percentage,3.13292144705431e-07
Subtype Historical Average,2017/2018,HHS Region 7,Season peak percentage,0.0226086474026484
Dynamic Harmonic Model,2010/2011,HHS Region 8,Season peak percentage,0.999999878709299
Historical Average,2010/2011,HHS Region 8,Season peak percentage,5.85033405565369e-09
Subtype Historical Average,2010/2011,HHS Region 8,Season peak percentage,1.15440366691705e-07
Dynamic Harmonic Model,2011/2012,HHS Region 8,Season peak percentage,0.999999867918635
Historical Average,2011/2012,HHS Region 8,Season peak percentage,4.07967100306735e-09
Subtype Historical Average,2011/2012,HHS Region 8,Season peak percentage,1.28001693464465e-07
Dynamic Harmonic Model,2012/2013,HHS Region 8,Season peak percentage,0.999999909333162
Historical Average,2012/2013,HHS Region 8,Season peak percentage,3.66828912495131e-09
Subtype Historical Average,2012/2013,HHS Region 8,Season peak percentage,8.69985489053067e-08
Dynamic Harmonic Model,2013/2014,HHS Region 8,Season peak percentage,0.999999937008508
Historical Average,2013/2014,HHS Region 8,Season peak percentage,1.7385622277098e-08
Subtype Historical Average,2013/2014,HHS Region 8,Season peak percentage,4.56058694968807e-08
Dynamic Harmonic Model,2014/2015,HHS Region 8,Season peak percentage,0.999999934781564
Historical Average,2014/2015,HHS Region 8,Season peak percentage,1.54102743159147e-08
Subtype Historical Average,2014/2015,HHS Region 8,Season peak percentage,4.98081617956846e-08
Dynamic Harmonic Model,2015/2016,HHS Region 8,Season peak percentage,0.999999844082734
Historical Average,2015/2016,HHS Region 8,Season peak percentage,7.55311609374169e-09
Subtype Historical Average,2015/2016,HHS Region 8,Season peak percentage,1.48364150251756e-07
Dynamic Harmonic Model,2016/2017,HHS Region 8,Season peak percentage,0.999999883070803
Historical Average,2016/2017,HHS Region 8,Season peak percentage,5.97621007662704e-09
Subtype Historical Average,2016/2017,HHS Region 8,Season peak percentage,1.10952986514425e-07
Dynamic Harmonic Model,2017/2018,HHS Region 8,Season peak percentage,0.999999884030958
Historical Average,2017/2018,HHS Region 8,Season peak percentage,5.3922594029824e-09
Subtype Historical Average,2017/2018,HHS Region 8,Season peak percentage,1.10576782467113e-07
Dynamic Harmonic Model,2010/2011,HHS Region 9,Season peak percentage,0.894536069239688
Historical Average,2010/2011,HHS Region 9,Season peak percentage,5.75170817871495e-05
Subtype Historical Average,2010/2011,HHS Region 9,Season peak percentage,0.105406413678525
Dynamic Harmonic Model,2011/2012,HHS Region 9,Season peak percentage,0.867004788933003
Historical Average,2011/2012,HHS Region 9,Season peak percentage,2.6295019283988e-05
Subtype Historical Average,2011/2012,HHS Region 9,Season peak percentage,0.132968916047713
Dynamic Harmonic Model,2012/2013,HHS Region 9,Season peak percentage,0.933452200042919
Historical Average,2012/2013,HHS Region 9,Season peak percentage,1.65373167399305e-05
Subtype Historical Average,2012/2013,HHS Region 9,Season peak percentage,0.0665312626403411
Dynamic Harmonic Model,2013/2014,HHS Region 9,Season peak percentage,0.887267458403065
Historical Average,2013/2014,HHS Region 9,Season peak percentage,0.106204054639295
Subtype Historical Average,2013/2014,HHS Region 9,Season peak percentage,0.00652848695763962
Dynamic Harmonic Model,2014/2015,HHS Region 9,Season peak percentage,0.885728878766322
Historical Average,2014/2015,HHS Region 9,Season peak percentage,0.000138021331651234
Subtype Historical Average,2014/2015,HHS Region 9,Season peak percentage,0.114133099902026
Dynamic Harmonic Model,2015/2016,HHS Region 9,Season peak percentage,0.886732205521717
Historical Average,2015/2016,HHS Region 9,Season peak percentage,0.000127083276277074
Subtype Historical Average,2015/2016,HHS Region 9,Season peak percentage,0.113140711202006
Dynamic Harmonic Model,2016/2017,HHS Region 9,Season peak percentage,0.882316497886606
Historical Average,2016/2017,HHS Region 9,Season peak percentage,7.84141708656949e-05
Subtype Historical Average,2016/2017,HHS Region 9,Season peak percentage,0.117605087942528
Dynamic Harmonic Model,2017/2018,HHS Region 9,Season peak percentage,0.954192658597007
Historical Average,2017/2018,HHS Region 9,Season peak percentage,0.0202251946422321
Subtype Historical Average,2017/2018,HHS Region 9,Season peak percentage,0.025582146760761
Dynamic Harmonic Model,2010/2011,US National,Season peak percentage,0.999997564733436
Historical Average,2010/2011,US National,Season peak percentage,3.32568378944029e-10
Subtype Historical Average,2010/2011,US National,Season peak percentage,2.43493399579811e-06
Dynamic Harmonic Model,2011/2012,US National,Season peak percentage,0.97736734431061
Historical Average,2011/2012,US National,Season peak percentage,5.29908679366565e-06
Subtype Historical Average,2011/2012,US National,Season peak percentage,0.0226273566025963
Dynamic Harmonic Model,2012/2013,US National,Season peak percentage,0.999999037457188
Historical Average,2012/2013,US National,Season peak percentage,2.74867735665946e-08
Subtype Historical Average,2012/2013,US National,Season peak percentage,9.35056038814932e-07
Dynamic Harmonic Model,2013/2014,US National,Season peak percentage,0.999998196748389
Historical Average,2013/2014,US National,Season peak percentage,1.09198947409394e-07
Subtype Historical Average,2013/2014,US National,Season peak percentage,1.69405266338643e-06
Dynamic Harmonic Model,2014/2015,US National,Season peak percentage,0.999996920154424
Historical Average,2014/2015,US National,Season peak percentage,7.03616878516831e-08
Subtype Historical Average,2014/2015,US National,Season peak percentage,3.00948388808741e-06
Dynamic Harmonic Model,2015/2016,US National,Season peak percentage,0.999996207674319
Historical Average,2015/2016,US National,Season peak percentage,5.24604587824986e-09
Subtype Historical Average,2015/2016,US National,Season peak percentage,3.78707963498806e-06
Dynamic Harmonic Model,2016/2017,US National,Season peak percentage,0.999999538687439
Historical Average,2016/2017,US National,Season peak percentage,6.49947696178227e-09
Subtype Historical Average,2016/2017,US National,Season peak percentage,4.5481308439294e-07
Dynamic Harmonic Model,2017/2018,US National,Season peak percentage,0.999992263913153
Historical Average,2017/2018,US National,Season peak percentage,5.23068472748458e-13
Subtype Historical Average,2017/2018,US National,Season peak percentage,7.7360863242271e-06
Dynamic Harmonic Model,2010/2011,HHS Region 1,Season peak week,0.750889275516604
Historical Average,2010/2011,HHS Region 1,Season peak week,9.93919559279808e-07
Subtype Historical Average,2010/2011,HHS Region 1,Season peak week,0.249109730563836
Dynamic Harmonic Model,2011/2012,HHS Region 1,Season peak week,0.999963039055011
Historical Average,2011/2012,HHS Region 1,Season peak week,1.07852648480729e-22
Subtype Historical Average,2011/2012,HHS Region 1,Season peak week,3.6960944988567e-05
Dynamic Harmonic Model,2012/2013,HHS Region 1,Season peak week,0.798537154084763
Historical Average,2012/2013,HHS Region 1,Season peak week,1.14729526472211e-06
Subtype Historical Average,2012/2013,HHS Region 1,Season peak week,0.201461698619972
Dynamic Harmonic Model,2013/2014,HHS Region 1,Season peak week,0.778170284661933
Historical Average,2013/2014,HHS Region 1,Season peak week,2.69436745289134e-06
Subtype Historical Average,2013/2014,HHS Region 1,Season peak week,0.221827020970614
Dynamic Harmonic Model,2014/2015,HHS Region 1,Season peak week,0.843047358908602
Historical Average,2014/2015,HHS Region 1,Season peak week,1.61345643876826e-06
Subtype Historical Average,2014/2015,HHS Region 1,Season peak week,0.156951027634959
Dynamic Harmonic Model,2015/2016,HHS Region 1,Season peak week,0.821976836756813
Historical Average,2015/2016,HHS Region 1,Season peak week,7.86063594036284e-07
Subtype Historical Average,2015/2016,HHS Region 1,Season peak week,0.178022377179593
Dynamic Harmonic Model,2016/2017,HHS Region 1,Season peak week,0.736837068843387
Historical Average,2016/2017,HHS Region 1,Season peak week,1.0077704267806e-06
Subtype Historical Average,2016/2017,HHS Region 1,Season peak week,0.263161923386187
Dynamic Harmonic Model,2017/2018,HHS Region 1,Season peak week,0.72619209516608
Historical Average,2017/2018,HHS Region 1,Season peak week,1.00982032491655e-06
Subtype Historical Average,2017/2018,HHS Region 1,Season peak week,0.273806895013595
Dynamic Harmonic Model,2010/2011,HHS Region 10,Season peak week,0.999999981181444
Historical Average,2010/2011,HHS Region 10,Season peak week,4.565793699129e-09
Subtype Historical Average,2010/2011,HHS Region 10,Season peak week,1.42527625331026e-08
Dynamic Harmonic Model,2011/2012,HHS Region 10,Season peak week,0.988630281069932
Historical Average,2011/2012,HHS Region 10,Season peak week,0.0013116078311022
Subtype Historical Average,2011/2012,HHS Region 10,Season peak week,0.0100581110989657
Dynamic Harmonic Model,2012/2013,HHS Region 10,Season peak week,0.987817905231408
Historical Average,2012/2013,HHS Region 10,Season peak week,2.27199873910767e-06
Subtype Historical Average,2012/2013,HHS Region 10,Season peak week,0.0121798227698532
Dynamic Harmonic Model,2013/2014,HHS Region 10,Season peak week,0.987193686054002
Historical Average,2013/2014,HHS Region 10,Season peak week,6.41006190231914e-05
Subtype Historical Average,2013/2014,HHS Region 10,Season peak week,0.0127422133269744
Dynamic Harmonic Model,2014/2015,HHS Region 10,Season peak week,0.987728370822045
Historical Average,2014/2015,HHS Region 10,Season peak week,1.07847887650147e-05
Subtype Historical Average,2014/2015,HHS Region 10,Season peak week,0.0122608443891897
Dynamic Harmonic Model,2015/2016,HHS Region 10,Season peak week,0.988454514285299
Historical Average,2015/2016,HHS Region 10,Season peak week,1.57087774771593e-05
Subtype Historical Average,2015/2016,HHS Region 10,Season peak week,0.0115297769372239
Dynamic Harmonic Model,2016/2017,HHS Region 10,Season peak week,0.986980926950144
Historical Average,2016/2017,HHS Region 10,Season peak week,2.02057736269298e-05
Subtype Historical Average,2016/2017,HHS Region 10,Season peak week,0.0129988672762289
Dynamic Harmonic Model,2017/2018,HHS Region 10,Season peak week,0.986192368325404
Historical Average,2017/2018,HHS Region 10,Season peak week,1.50655119374908e-05
Subtype Historical Average,2017/2018,HHS Region 10,Season peak week,0.0137925661626586
Dynamic Harmonic Model,2010/2011,HHS Region 2,Season peak week,0.711203598466165
Historical Average,2010/2011,HHS Region 2,Season peak week,8.64421875263644e-07
Subtype Historical Average,2010/2011,HHS Region 2,Season peak week,0.288795537111959
Dynamic Harmonic Model,2011/2012,HHS Region 2,Season peak week,0.857080604507241
Historical Average,2011/2012,HHS Region 2,Season peak week,3.98973414020661e-07
Subtype Historical Average,2011/2012,HHS Region 2,Season peak week,0.142918996519345
Dynamic Harmonic Model,2012/2013,HHS Region 2,Season peak week,0.649507856981165
Historical Average,2012/2013,HHS Region 2,Season peak week,8.16797938191734e-07
Subtype Historical Average,2012/2013,HHS Region 2,Season peak week,0.350491326220897
Dynamic Harmonic Model,2013/2014,HHS Region 2,Season peak week,0.651836780704864
Historical Average,2013/2014,HHS Region 2,Season peak week,2.33673028731716e-06
Subtype Historical Average,2013/2014,HHS Region 2,Season peak week,0.348160882564849
Dynamic Harmonic Model,2014/2015,HHS Region 2,Season peak week,0.653354213739075
Historical Average,2014/2015,HHS Region 2,Season peak week,6.58240651063804e-07
Subtype Historical Average,2014/2015,HHS Region 2,Season peak week,0.346645128020274
Dynamic Harmonic Model,2015/2016,HHS Region 2,Season peak week,0.476374271457879
Historical Average,2015/2016,HHS Region 2,Season peak week,6.04101216814443e-07
Subtype Historical Average,2015/2016,HHS Region 2,Season peak week,0.523625124440905
Dynamic Harmonic Model,2016/2017,HHS Region 2,Season peak week,0.608580694580876
Historical Average,2016/2017,HHS Region 2,Season peak week,8.06514796102537e-07
Subtype Historical Average,2016/2017,HHS Region 2,Season peak week,0.391418498904328
Dynamic Harmonic Model,2017/2018,HHS Region 2,Season peak week,0.627039589006661
Historical Average,2017/2018,HHS Region 2,Season peak week,7.88006237860102e-07
Subtype Historical Average,2017/2018,HHS Region 2,Season peak week,0.372959622987101
Dynamic Harmonic Model,2010/2011,HHS Region 3,Season peak week,0.999999361631627
Historical Average,2010/2011,HHS Region 3,Season peak week,2.33040102192139e-10
Subtype Historical Average,2010/2011,HHS Region 3,Season peak week,6.38135332462205e-07
Dynamic Harmonic Model,2011/2012,HHS Region 3,Season peak week,0.999999742898278
Historical Average,2011/2012,HHS Region 3,Season peak week,1.08112579657618e-09
Subtype Historical Average,2011/2012,HHS Region 3,Season peak week,2.56020596188017e-07
Dynamic Harmonic Model,2012/2013,HHS Region 3,Season peak week,0.999999869221156
Historical Average,2012/2013,HHS Region 3,Season peak week,2.67884055779977e-09
Subtype Historical Average,2012/2013,HHS Region 3,Season peak week,1.28100003292505e-07
Dynamic Harmonic Model,2013/2014,HHS Region 3,Season peak week,0.999999675237405
Historical Average,2013/2014,HHS Region 3,Season peak week,2.14413617400579e-09
Subtype Historical Average,2013/2014,HHS Region 3,Season peak week,3.22618458784367e-07
Dynamic Harmonic Model,2014/2015,HHS Region 3,Season peak week,0.999999879915364
Historical Average,2014/2015,HHS Region 3,Season peak week,1.61418828648714e-08
Subtype Historical Average,2014/2015,HHS Region 3,Season peak week,1.03942752886584e-07
Dynamic Harmonic Model,2015/2016,HHS Region 3,Season peak week,0.999999828015825
Historical Average,2015/2016,HHS Region 3,Season peak week,3.2191480620235e-10
Subtype Historical Average,2015/2016,HHS Region 3,Season peak week,1.71662260515731e-07
Dynamic Harmonic Model,2016/2017,HHS Region 3,Season peak week,0.999999389382887
Historical Average,2016/2017,HHS Region 3,Season peak week,2.19168440920826e-10
Subtype Historical Average,2016/2017,HHS Region 3,Season peak week,6.10397944385608e-07
Dynamic Harmonic Model,2017/2018,HHS Region 3,Season peak week,0.99999929573541
Historical Average,2017/2018,HHS Region 3,Season peak week,1.06901480559008e-10
Subtype Historical Average,2017/2018,HHS Region 3,Season peak week,7.0415768837873e-07
Dynamic Harmonic Model,2010/2011,HHS Region 4,Season peak week,0.999999944139932
Historical Average,2010/2011,HHS Region 4,Season peak week,6.69857853471395e-09
Subtype Historical Average,2010/2011,HHS Region 4,Season peak week,4.91614899268874e-08
Dynamic Harmonic Model,2011/2012,HHS Region 4,Season peak week,0.999999903365228
Historical Average,2011/2012,HHS Region 4,Season peak week,1.07133863330548e-08
Subtype Historical Average,2011/2012,HHS Region 4,Season peak week,8.59213851550488e-08
Dynamic Harmonic Model,2012/2013,HHS Region 4,Season peak week,0.99999993951783
Historical Average,2012/2013,HHS Region 4,Season peak week,8.10180369506994e-09
Subtype Historical Average,2012/2013,HHS Region 4,Season peak week,5.23803666065333e-08
Dynamic Harmonic Model,2013/2014,HHS Region 4,Season peak week,0.999999922554957
Historical Average,2013/2014,HHS Region 4,Season peak week,3.10657646695425e-08
Subtype Historical Average,2013/2014,HHS Region 4,Season peak week,4.63792781703882e-08
Dynamic Harmonic Model,2014/2015,HHS Region 4,Season peak week,0.999999949795631
Historical Average,2014/2015,HHS Region 4,Season peak week,1.357131276896e-08
Subtype Historical Average,2014/2015,HHS Region 4,Season peak week,3.66330559513056e-08
Dynamic Harmonic Model,2015/2016,HHS Region 4,Season peak week,0.999999735056312
Historical Average,2015/2016,HHS Region 4,Season peak week,1.29357224741044e-08
Subtype Historical Average,2015/2016,HHS Region 4,Season peak week,2.52007965874821e-07
Dynamic Harmonic Model,2016/2017,HHS Region 4,Season peak week,0.99999993069792
Historical Average,2016/2017,HHS Region 4,Season peak week,5.21021683455735e-09
Subtype Historical Average,2016/2017,HHS Region 4,Season peak week,6.40918627930168e-08
Dynamic Harmonic Model,2017/2018,HHS Region 4,Season peak week,0.99999991464785
Historical Average,2017/2018,HHS Region 4,Season peak week,1.10906473250768e-08
Subtype Historical Average,2017/2018,HHS Region 4,Season peak week,7.42615025720087e-08
Dynamic Harmonic Model,2010/2011,HHS Region 5,Season peak week,0.990826245298634
Historical Average,2010/2011,HHS Region 5,Season peak week,1.4167157598235e-13
Subtype Historical Average,2010/2011,HHS Region 5,Season peak week,0.00917375470122477
Dynamic Harmonic Model,2011/2012,HHS Region 5,Season peak week,0.983476371046245
Historical Average,2011/2012,HHS Region 5,Season peak week,1.34313186501855e-08
Subtype Historical Average,2011/2012,HHS Region 5,Season peak week,0.0165236155224368
Dynamic Harmonic Model,2012/2013,HHS Region 5,Season peak week,0.999982352883999
Historical Average,2012/2013,HHS Region 5,Season peak week,1.45074419097277e-16
Subtype Historical Average,2012/2013,HHS Region 5,Season peak week,1.76471160005683e-05
Dynamic Harmonic Model,2013/2014,HHS Region 5,Season peak week,0.999999763559246
Historical Average,2013/2014,HHS Region 5,Season peak week,2.84647084949817e-09
Subtype Historical Average,2013/2014,HHS Region 5,Season peak week,2.33594282930419e-07
Dynamic Harmonic Model,2014/2015,HHS Region 5,Season peak week,0.999994913116374
Historical Average,2014/2015,HHS Region 5,Season peak week,1.12246334978218e-13
Subtype Historical Average,2014/2015,HHS Region 5,Season peak week,5.08688351350315e-06
Dynamic Harmonic Model,2015/2016,HHS Region 5,Season peak week,0.983053180914408
Historical Average,2015/2016,HHS Region 5,Season peak week,8.28769523578268e-11
Subtype Historical Average,2015/2016,HHS Region 5,Season peak week,0.0169468190027148
Dynamic Harmonic Model,2016/2017,HHS Region 5,Season peak week,0.998679529614472
Historical Average,2016/2017,HHS Region 5,Season peak week,1.29940405786157e-24
Subtype Historical Average,2016/2017,HHS Region 5,Season peak week,0.00132047038552771
Dynamic Harmonic Model,2017/2018,HHS Region 5,Season peak week,0.999996974866354
Historical Average,2017/2018,HHS Region 5,Season peak week,1.55493042592811e-14
Subtype Historical Average,2017/2018,HHS Region 5,Season peak week,3.02513363007342e-06
Dynamic Harmonic Model,2010/2011,HHS Region 6,Season peak week,0.999999922560705
Historical Average,2010/2011,HHS Region 6,Season peak week,2.09132729453217e-08
Subtype Historical Average,2010/2011,HHS Region 6,Season peak week,5.65260221066391e-08
Dynamic Harmonic Model,2011/2012,HHS Region 6,Season peak week,0.999999669806207
Historical Average,2011/2012,HHS Region 6,Season peak week,3.29917518966263e-08
Subtype Historical Average,2011/2012,HHS Region 6,Season peak week,2.97202041517542e-07
Dynamic Harmonic Model,2012/2013,HHS Region 6,Season peak week,0.999999895800133
Historical Average,2012/2013,HHS Region 6,Season peak week,4.07816579595255e-09
Subtype Historical Average,2012/2013,HHS Region 6,Season peak week,1.00121701562461e-07
Dynamic Harmonic Model,2013/2014,HHS Region 6,Season peak week,0.999999930769557
Historical Average,2013/2014,HHS Region 6,Season peak week,6.37594806791245e-08
Subtype Historical Average,2013/2014,HHS Region 6,Season peak week,5.47096203589405e-09
Dynamic Harmonic Model,2014/2015,HHS Region 6,Season peak week,0.999999944381065
Historical Average,2014/2015,HHS Region 6,Season peak week,8.5519723217738e-09
