component_model_id,season,Model Week,location,weight
Subtype Historical Average,2013/2014,56,HHS Region 1,0.0810309871742502
Dynamic Harmonic Model,2014/2015,56,HHS Region 1,0.918890669594831
Historical Average,2014/2015,56,HHS Region 1,2.21667249044503e-06
Subtype Historical Average,2014/2015,56,HHS Region 1,0.081107113732679
Dynamic Harmonic Model,2015/2016,56,HHS Region 1,0.91026393399092
Historical Average,2015/2016,56,HHS Region 1,1.25767866750492e-06
Subtype Historical Average,2015/2016,56,HHS Region 1,0.0897348083304122
Dynamic Harmonic Model,2016/2017,56,HHS Region 1,0.894348792189417
Historical Average,2016/2017,56,HHS Region 1,1.30167846773565e-06
Subtype Historical Average,2016/2017,56,HHS Region 1,0.105649906132115
Dynamic Harmonic Model,2017/2018,56,HHS Region 1,0.866331514484111
Historical Average,2017/2018,56,HHS Region 1,1.37481767192178e-06
Subtype Historical Average,2017/2018,56,HHS Region 1,0.133667110698217
Dynamic Harmonic Model,2010/2011,57,HHS Region 1,0.922901417583644
Historical Average,2010/2011,57,HHS Region 1,1.67416250900619e-06
Subtype Historical Average,2010/2011,57,HHS Region 1,0.0770969082538474
Dynamic Harmonic Model,2011/2012,57,HHS Region 1,0.891046389239712
Historical Average,2011/2012,57,HHS Region 1,2.11712293178437e-06
Subtype Historical Average,2011/2012,57,HHS Region 1,0.108951493637356
Dynamic Harmonic Model,2012/2013,57,HHS Region 1,0.999999369086931
Historical Average,2012/2013,57,HHS Region 1,1.37457598771459e-09
Subtype Historical Average,2012/2013,57,HHS Region 1,6.2953849338034e-07
Dynamic Harmonic Model,2013/2014,57,HHS Region 1,0.930540995624671
Historical Average,2013/2014,57,HHS Region 1,2.67981667224089e-06
Subtype Historical Average,2013/2014,57,HHS Region 1,0.0694563245586571
Dynamic Harmonic Model,2014/2015,57,HHS Region 1,0.999997100804604
Historical Average,2014/2015,57,HHS Region 1,3.28767374569265e-10
Subtype Historical Average,2014/2015,57,HHS Region 1,2.89886662857481e-06
Dynamic Harmonic Model,2015/2016,57,HHS Region 1,0.922294522649906
Historical Average,2015/2016,57,HHS Region 1,1.71929039448362e-06
Subtype Historical Average,2015/2016,57,HHS Region 1,0.0777037580596996
Dynamic Harmonic Model,2016/2017,57,HHS Region 1,0.901537842110136
Historical Average,2016/2017,57,HHS Region 1,1.87717091081399e-06
Subtype Historical Average,2016/2017,57,HHS Region 1,0.0984602807189531
Dynamic Harmonic Model,2017/2018,57,HHS Region 1,0.875975183030575
Historical Average,2017/2018,57,HHS Region 1,1.91430034572786e-06
Subtype Historical Average,2017/2018,57,HHS Region 1,0.124022902669079
Dynamic Harmonic Model,2010/2011,58,HHS Region 1,0.860822014850028
Historical Average,2010/2011,58,HHS Region 1,7.09873903083157e-06
Subtype Historical Average,2010/2011,58,HHS Region 1,0.139170886410941
Dynamic Harmonic Model,2011/2012,58,HHS Region 1,0.815127824624502
Historical Average,2011/2012,58,HHS Region 1,7.53946602730985e-06
Subtype Historical Average,2011/2012,58,HHS Region 1,0.184864635909471
Dynamic Harmonic Model,2012/2013,58,HHS Region 1,0.862090657047181
Historical Average,2012/2013,58,HHS Region 1,9.75318235003331e-06
Subtype Historical Average,2012/2013,58,HHS Region 1,0.137899589770469
Dynamic Harmonic Model,2013/2014,58,HHS Region 1,0.878596074458458
Historical Average,2013/2014,58,HHS Region 1,7.63518868073622e-05
Subtype Historical Average,2013/2014,58,HHS Region 1,0.121327573654734
Dynamic Harmonic Model,2014/2015,58,HHS Region 1,0.94962096455613
Historical Average,2014/2015,58,HHS Region 1,0.0476385028842613
Subtype Historical Average,2014/2015,58,HHS Region 1,0.00274053255960914
Dynamic Harmonic Model,2015/2016,58,HHS Region 1,0.875571414658308
Historical Average,2015/2016,58,HHS Region 1,9.0647099085839e-06
Subtype Historical Average,2015/2016,58,HHS Region 1,0.124419520631784
Dynamic Harmonic Model,2016/2017,58,HHS Region 1,0.946272438218779
Historical Average,2016/2017,58,HHS Region 1,5.27855140410691e-06
Subtype Historical Average,2016/2017,58,HHS Region 1,0.0537222832298172
Dynamic Harmonic Model,2017/2018,58,HHS Region 1,0.829051654911429
Historical Average,2017/2018,58,HHS Region 1,6.98603629496502e-06
Subtype Historical Average,2017/2018,58,HHS Region 1,0.170941359052276
Dynamic Harmonic Model,2010/2011,59,HHS Region 1,0.999999773980754
Historical Average,2010/2011,59,HHS Region 1,2.89494124817982e-08
Subtype Historical Average,2010/2011,59,HHS Region 1,1.97069833544389e-07
Dynamic Harmonic Model,2011/2012,59,HHS Region 1,0.99999949839866
Historical Average,2011/2012,59,HHS Region 1,5.46428708752159e-08
Subtype Historical Average,2011/2012,59,HHS Region 1,4.46958469316861e-07
Dynamic Harmonic Model,2012/2013,59,HHS Region 1,0.999999695230174
Historical Average,2012/2013,59,HHS Region 1,3.75091865654258e-08
Subtype Historical Average,2012/2013,59,HHS Region 1,2.67260639139256e-07
Dynamic Harmonic Model,2013/2014,59,HHS Region 1,0.999999781905322
Historical Average,2013/2014,59,HHS Region 1,9.69616621800035e-08
Subtype Historical Average,2013/2014,59,HHS Region 1,1.21133016143914e-07
Dynamic Harmonic Model,2014/2015,59,HHS Region 1,0.999999980660084
Historical Average,2014/2015,59,HHS Region 1,4.20632709069455e-09
Subtype Historical Average,2014/2015,59,HHS Region 1,1.51335886592772e-08
Dynamic Harmonic Model,2015/2016,59,HHS Region 1,0.999999865406463
Historical Average,2015/2016,59,HHS Region 1,2.13899661306462e-08
Subtype Historical Average,2015/2016,59,HHS Region 1,1.1320357070437e-07
Dynamic Harmonic Model,2016/2017,59,HHS Region 1,0.999999633179715
Historical Average,2016/2017,59,HHS Region 1,5.33945829008426e-08
Subtype Historical Average,2016/2017,59,HHS Region 1,3.13425702619632e-07
Dynamic Harmonic Model,2017/2018,59,HHS Region 1,0.999999602856856
Historical Average,2017/2018,59,HHS Region 1,4.21157088365423e-08
Subtype Historical Average,2017/2018,59,HHS Region 1,3.55027435347826e-07
Dynamic Harmonic Model,2010/2011,60,HHS Region 1,0.837576759109991
Historical Average,2010/2011,60,HHS Region 1,1.16600165992081e-05
Subtype Historical Average,2010/2011,60,HHS Region 1,0.16241158087341
Dynamic Harmonic Model,2011/2012,60,HHS Region 1,0.896681832254575
Historical Average,2011/2012,60,HHS Region 1,3.49983366773027e-05
Subtype Historical Average,2011/2012,60,HHS Region 1,0.103283169408748
Dynamic Harmonic Model,2012/2013,60,HHS Region 1,0.817165659171751
Historical Average,2012/2013,60,HHS Region 1,1.13214013298583e-05
Subtype Historical Average,2012/2013,60,HHS Region 1,0.182823019426919
Dynamic Harmonic Model,2013/2014,60,HHS Region 1,0.840485832279826
Historical Average,2013/2014,60,HHS Region 1,0.000103897507811553
Subtype Historical Average,2013/2014,60,HHS Region 1,0.159410270212363
Dynamic Harmonic Model,2014/2015,60,HHS Region 1,0.85507558437016
Historical Average,2014/2015,60,HHS Region 1,1.39537559994413e-05
Subtype Historical Average,2014/2015,60,HHS Region 1,0.144910461873841
Dynamic Harmonic Model,2015/2016,60,HHS Region 1,0.94696373273801
Historical Average,2015/2016,60,HHS Region 1,4.04547427025447e-06
Subtype Historical Average,2015/2016,60,HHS Region 1,0.0530322217877197
Dynamic Harmonic Model,2016/2017,60,HHS Region 1,0.835926318447376
Historical Average,2016/2017,60,HHS Region 1,1.53481045735364e-05
Subtype Historical Average,2016/2017,60,HHS Region 1,0.16405833344805
Dynamic Harmonic Model,2017/2018,60,HHS Region 1,0.847983323687497
Historical Average,2017/2018,60,HHS Region 1,1.24612940531327e-05
Subtype Historical Average,2017/2018,60,HHS Region 1,0.15200421501845
Dynamic Harmonic Model,2010/2011,61,HHS Region 1,0.946562049792254
Historical Average,2010/2011,61,HHS Region 1,6.94240017491128e-06
Subtype Historical Average,2010/2011,61,HHS Region 1,0.0534310078075708
Dynamic Harmonic Model,2011/2012,61,HHS Region 1,0.999999922418762
Historical Average,2011/2012,61,HHS Region 1,1.02627105348556e-08
Subtype Historical Average,2011/2012,61,HHS Region 1,6.73185276603618e-08
Dynamic Harmonic Model,2012/2013,61,HHS Region 1,0.941109032746405
Historical Average,2012/2013,61,HHS Region 1,6.58227435637311e-06
Subtype Historical Average,2012/2013,61,HHS Region 1,0.0588843849792383
Dynamic Harmonic Model,2013/2014,61,HHS Region 1,0.955427104903929
Historical Average,2013/2014,61,HHS Region 1,4.02187492164623e-05
Subtype Historical Average,2013/2014,61,HHS Region 1,0.0445326763468547
Dynamic Harmonic Model,2014/2015,61,HHS Region 1,0.943918657049652
Historical Average,2014/2015,61,HHS Region 1,9.28158366518556e-06
Subtype Historical Average,2014/2015,61,HHS Region 1,0.0560720613666826
Dynamic Harmonic Model,2015/2016,61,HHS Region 1,0.952790779950241
Historical Average,2015/2016,61,HHS Region 1,5.8671327091616e-06
Subtype Historical Average,2015/2016,61,HHS Region 1,0.0472033529170502
Dynamic Harmonic Model,2016/2017,61,HHS Region 1,0.940719838588055
Historical Average,2016/2017,61,HHS Region 1,8.34912750744913e-06
Subtype Historical Average,2016/2017,61,HHS Region 1,0.0592718122844376
Dynamic Harmonic Model,2017/2018,61,HHS Region 1,0.94273245090574
Historical Average,2017/2018,61,HHS Region 1,7.69047115012861e-06
Subtype Historical Average,2017/2018,61,HHS Region 1,0.0572598586231095
Dynamic Harmonic Model,2010/2011,62,HHS Region 1,0.99999996970474
Historical Average,2010/2011,62,HHS Region 1,2.30144550731607e-09
Subtype Historical Average,2010/2011,62,HHS Region 1,2.79938145463754e-08
Dynamic Harmonic Model,2011/2012,62,HHS Region 1,0.999999947700925
Historical Average,2011/2012,62,HHS Region 1,3.68212934937299e-09
Subtype Historical Average,2011/2012,62,HHS Region 1,4.86169454521873e-08
Dynamic Harmonic Model,2012/2013,62,HHS Region 1,0.999999951099156
Historical Average,2012/2013,62,HHS Region 1,3.3619867026911e-09
Subtype Historical Average,2012/2013,62,HHS Region 1,4.55388577368777e-08
Dynamic Harmonic Model,2013/2014,62,HHS Region 1,0.999999983877748
Historical Average,2013/2014,62,HHS Region 1,6.37881248863299e-09
Subtype Historical Average,2013/2014,62,HHS Region 1,9.74343913969399e-09
Dynamic Harmonic Model,2014/2015,62,HHS Region 1,0.999999960796337
Historical Average,2014/2015,62,HHS Region 1,4.78844148978834e-09
Subtype Historical Average,2014/2015,62,HHS Region 1,3.44152210951188e-08
Dynamic Harmonic Model,2015/2016,62,HHS Region 1,0.999999960572767
Historical Average,2015/2016,62,HHS Region 1,2.72756280798263e-09
Subtype Historical Average,2015/2016,62,HHS Region 1,3.66996704589247e-08
Dynamic Harmonic Model,2016/2017,62,HHS Region 1,0.999999945270542
Historical Average,2016/2017,62,HHS Region 1,4.45029193904122e-09
Subtype Historical Average,2016/2017,62,HHS Region 1,5.02791661773325e-08
Dynamic Harmonic Model,2017/2018,62,HHS Region 1,0.999999947698226
Historical Average,2017/2018,62,HHS Region 1,3.82692363203271e-09
Subtype Historical Average,2017/2018,62,HHS Region 1,4.84748503421724e-08
Dynamic Harmonic Model,2010/2011,63,HHS Region 1,0.962453112234374
Historical Average,2010/2011,63,HHS Region 1,6.49667016260391e-06
Subtype Historical Average,2010/2011,63,HHS Region 1,0.0375403910954639
Dynamic Harmonic Model,2011/2012,63,HHS Region 1,0.999999984966255
Historical Average,2011/2012,63,HHS Region 1,1.27445635619174e-09
Subtype Historical Average,2011/2012,63,HHS Region 1,1.37592887586247e-08
Dynamic Harmonic Model,2012/2013,63,HHS Region 1,0.960481904323484
Historical Average,2012/2013,63,HHS Region 1,5.93505592698213e-06
Subtype Historical Average,2012/2013,63,HHS Region 1,0.0395121606205894
Dynamic Harmonic Model,2013/2014,63,HHS Region 1,0.963594530763875
Historical Average,2013/2014,63,HHS Region 1,0.000122638238129408
Subtype Historical Average,2013/2014,63,HHS Region 1,0.0362828309979953
Dynamic Harmonic Model,2014/2015,63,HHS Region 1,0.961026154544904
Historical Average,2014/2015,63,HHS Region 1,1.12402937281692e-05
Subtype Historical Average,2014/2015,63,HHS Region 1,0.0389626051613678
Dynamic Harmonic Model,2015/2016,63,HHS Region 1,0.95941085242501
Historical Average,2015/2016,63,HHS Region 1,6.45247006654781e-06
Subtype Historical Average,2015/2016,63,HHS Region 1,0.0405826951049235
Dynamic Harmonic Model,2016/2017,63,HHS Region 1,0.959039474952957
Historical Average,2016/2017,63,HHS Region 1,7.31207522143382e-06
Subtype Historical Average,2016/2017,63,HHS Region 1,0.0409532129718215
Dynamic Harmonic Model,2017/2018,63,HHS Region 1,0.958733734554356
Historical Average,2017/2018,63,HHS Region 1,6.63560332921502e-06
Subtype Historical Average,2017/2018,63,HHS Region 1,0.0412596298423146
Dynamic Harmonic Model,2010/2011,64,HHS Region 1,0.959926099585151
Historical Average,2010/2011,64,HHS Region 1,2.27032242489839e-06
Subtype Historical Average,2010/2011,64,HHS Region 1,0.0400716300924238
Dynamic Harmonic Model,2011/2012,64,HHS Region 1,0.999999968248707
Historical Average,2011/2012,64,HHS Region 1,3.7981495249137e-10
Subtype Historical Average,2011/2012,64,HHS Region 1,3.13714776052355e-08
Dynamic Harmonic Model,2012/2013,64,HHS Region 1,0.957792921084194
Historical Average,2012/2013,64,HHS Region 1,2.29530658605231e-06
Subtype Historical Average,2012/2013,64,HHS Region 1,0.0422047836092203
Dynamic Harmonic Model,2013/2014,64,HHS Region 1,0.964534545465374
Historical Average,2013/2014,64,HHS Region 1,0.000452006744788388
Subtype Historical Average,2013/2014,64,HHS Region 1,0.0350134477898381
Dynamic Harmonic Model,2014/2015,64,HHS Region 1,0.95764012158707
Historical Average,2014/2015,64,HHS Region 1,3.24755417772324e-06
Subtype Historical Average,2014/2015,64,HHS Region 1,0.0423566308587524
Dynamic Harmonic Model,2015/2016,64,HHS Region 1,0.956093332605465
Historical Average,2015/2016,64,HHS Region 1,2.18711054185417e-06
Subtype Historical Average,2015/2016,64,HHS Region 1,0.0439044802839926
Dynamic Harmonic Model,2016/2017,64,HHS Region 1,0.955718447303372
Historical Average,2016/2017,64,HHS Region 1,2.3115482541665e-06
Subtype Historical Average,2016/2017,64,HHS Region 1,0.0442792411483736
Dynamic Harmonic Model,2017/2018,64,HHS Region 1,0.954881595022568
Historical Average,2017/2018,64,HHS Region 1,2.33687409356469e-06
Subtype Historical Average,2017/2018,64,HHS Region 1,0.0451160681033389
Dynamic Harmonic Model,2010/2011,65,HHS Region 1,0.964961505090074
Historical Average,2010/2011,65,HHS Region 1,3.02747310389603e-06
Subtype Historical Average,2010/2011,65,HHS Region 1,0.0350354674368221
Dynamic Harmonic Model,2011/2012,65,HHS Region 1,0.999999984008587
Historical Average,2011/2012,65,HHS Region 1,7.59990159288262e-10
Subtype Historical Average,2011/2012,65,HHS Region 1,1.52314232223271e-08
Dynamic Harmonic Model,2012/2013,65,HHS Region 1,0.962919281869575
Historical Average,2012/2013,65,HHS Region 1,3.15055007228231e-06
Subtype Historical Average,2012/2013,65,HHS Region 1,0.0370775675803527
Dynamic Harmonic Model,2013/2014,65,HHS Region 1,0.963971429761318
Historical Average,2013/2014,65,HHS Region 1,3.03297479621385e-05
Subtype Historical Average,2013/2014,65,HHS Region 1,0.0359982404907195
Dynamic Harmonic Model,2014/2015,65,HHS Region 1,0.962335042579839
Historical Average,2014/2015,65,HHS Region 1,4.89956257261441e-06
Subtype Historical Average,2014/2015,65,HHS Region 1,0.0376600578575887
Dynamic Harmonic Model,2015/2016,65,HHS Region 1,0.961792247956367
Historical Average,2015/2016,65,HHS Region 1,3.06236042397403e-06
Subtype Historical Average,2015/2016,65,HHS Region 1,0.0382046896832094
Dynamic Harmonic Model,2016/2017,65,HHS Region 1,0.961700176026988
Historical Average,2016/2017,65,HHS Region 1,3.17080595861638e-06
Subtype Historical Average,2016/2017,65,HHS Region 1,0.0382966531670535
Dynamic Harmonic Model,2017/2018,65,HHS Region 1,0.960839770018674
Historical Average,2017/2018,65,HHS Region 1,3.15468834901554e-06
Subtype Historical Average,2017/2018,65,HHS Region 1,0.0391570752929772
Dynamic Harmonic Model,2010/2011,66,HHS Region 1,0.999999987216341
Historical Average,2010/2011,66,HHS Region 1,1.71026684481565e-09
Subtype Historical Average,2010/2011,66,HHS Region 1,1.10733923735813e-08
Dynamic Harmonic Model,2011/2012,66,HHS Region 1,0.999999981771368
Historical Average,2011/2012,66,HHS Region 1,2.45118260309333e-09
Subtype Historical Average,2011/2012,66,HHS Region 1,1.57774498842713e-08
Dynamic Harmonic Model,2012/2013,66,HHS Region 1,0.999999990502382
Historical Average,2012/2013,66,HHS Region 1,1.2932981432482e-09
Subtype Historical Average,2012/2013,66,HHS Region 1,8.20431960894812e-09
Dynamic Harmonic Model,2013/2014,66,HHS Region 1,0.999999985513404
Historical Average,2013/2014,66,HHS Region 1,4.93902134364059e-09
Subtype Historical Average,2013/2014,66,HHS Region 1,9.54757433297961e-09
Dynamic Harmonic Model,2014/2015,66,HHS Region 1,0.999999985976071
Historical Average,2014/2015,66,HHS Region 1,2.78819082076723e-09
Subtype Historical Average,2014/2015,66,HHS Region 1,1.12357385588243e-08
Dynamic Harmonic Model,2015/2016,66,HHS Region 1,0.999999982143381
Historical Average,2015/2016,66,HHS Region 1,2.33146308528766e-09
Subtype Historical Average,2015/2016,66,HHS Region 1,1.55251553991636e-08
Dynamic Harmonic Model,2016/2017,66,HHS Region 1,0.999999985895603
Historical Average,2016/2017,66,HHS Region 1,1.9139903478518e-09
Subtype Historical Average,2016/2017,66,HHS Region 1,1.21904066907429e-08
Dynamic Harmonic Model,2017/2018,66,HHS Region 1,0.999999983252781
Historical Average,2017/2018,66,HHS Region 1,2.22992492996942e-09
Subtype Historical Average,2017/2018,66,HHS Region 1,1.45172935956632e-08
Dynamic Harmonic Model,2010/2011,67,HHS Region 1,0.999999987633916
Historical Average,2010/2011,67,HHS Region 1,1.43934229497694e-09
Subtype Historical Average,2010/2011,67,HHS Region 1,1.09267421829433e-08
Dynamic Harmonic Model,2011/2012,67,HHS Region 1,0.999999981152261
Historical Average,2011/2012,67,HHS Region 1,2.26494012857314e-09
Subtype Historical Average,2011/2012,67,HHS Region 1,1.65827985458758e-08
Dynamic Harmonic Model,2012/2013,67,HHS Region 1,0.999999978882877
Historical Average,2012/2013,67,HHS Region 1,2.7773544609329e-09
Subtype Historical Average,2012/2013,67,HHS Region 1,1.83397684737251e-08
