component_model_id,season,location,target,weight
Subtype Historical Average,2012/2013,HHS Region 6,4 wk ahead,1.45436148945581e-07
Dynamic Harmonic Model,2013/2014,HHS Region 6,1 wk ahead,0.999999888406172
Dynamic Harmonic Model,2013/2014,HHS Region 6,2 wk ahead,0.999999888406172
Dynamic Harmonic Model,2013/2014,HHS Region 6,3 wk ahead,0.999999888406172
Dynamic Harmonic Model,2013/2014,HHS Region 6,4 wk ahead,0.999999888406172
Historical Average,2013/2014,HHS Region 6,1 wk ahead,1.18848623464963e-08
Historical Average,2013/2014,HHS Region 6,2 wk ahead,1.18848623464963e-08
Historical Average,2013/2014,HHS Region 6,3 wk ahead,1.18848623464963e-08
Historical Average,2013/2014,HHS Region 6,4 wk ahead,1.18848623464963e-08
Subtype Historical Average,2013/2014,HHS Region 6,1 wk ahead,9.97089653325506e-08
Subtype Historical Average,2013/2014,HHS Region 6,2 wk ahead,9.97089653325506e-08
Subtype Historical Average,2013/2014,HHS Region 6,3 wk ahead,9.97089653325506e-08
Subtype Historical Average,2013/2014,HHS Region 6,4 wk ahead,9.97089653325506e-08
Dynamic Harmonic Model,2014/2015,HHS Region 6,1 wk ahead,0.999999911419005
Dynamic Harmonic Model,2014/2015,HHS Region 6,2 wk ahead,0.999999911419005
Dynamic Harmonic Model,2014/2015,HHS Region 6,3 wk ahead,0.999999911419005
Dynamic Harmonic Model,2014/2015,HHS Region 6,4 wk ahead,0.999999911419005
Historical Average,2014/2015,HHS Region 6,1 wk ahead,1.94661352663061e-08
Historical Average,2014/2015,HHS Region 6,2 wk ahead,1.94661352663061e-08
Historical Average,2014/2015,HHS Region 6,3 wk ahead,1.94661352663061e-08
Historical Average,2014/2015,HHS Region 6,4 wk ahead,1.94661352663061e-08
Subtype Historical Average,2014/2015,HHS Region 6,1 wk ahead,6.91148601715357e-08
Subtype Historical Average,2014/2015,HHS Region 6,2 wk ahead,6.91148601715357e-08
Subtype Historical Average,2014/2015,HHS Region 6,3 wk ahead,6.91148601715357e-08
Subtype Historical Average,2014/2015,HHS Region 6,4 wk ahead,6.91148601715357e-08
Dynamic Harmonic Model,2015/2016,HHS Region 6,1 wk ahead,0.999999839730541
Dynamic Harmonic Model,2015/2016,HHS Region 6,2 wk ahead,0.999999839730541
Dynamic Harmonic Model,2015/2016,HHS Region 6,3 wk ahead,0.999999839730541
Dynamic Harmonic Model,2015/2016,HHS Region 6,4 wk ahead,0.999999839730541
Historical Average,2015/2016,HHS Region 6,1 wk ahead,1.66415907713307e-09
Historical Average,2015/2016,HHS Region 6,2 wk ahead,1.66415907713307e-09
Historical Average,2015/2016,HHS Region 6,3 wk ahead,1.66415907713307e-09
Historical Average,2015/2016,HHS Region 6,4 wk ahead,1.66415907713307e-09
Subtype Historical Average,2015/2016,HHS Region 6,1 wk ahead,1.58605300177465e-07
Subtype Historical Average,2015/2016,HHS Region 6,2 wk ahead,1.58605300177465e-07
Subtype Historical Average,2015/2016,HHS Region 6,3 wk ahead,1.58605300177465e-07
Subtype Historical Average,2015/2016,HHS Region 6,4 wk ahead,1.58605300177465e-07
Dynamic Harmonic Model,2016/2017,HHS Region 6,1 wk ahead,0.999999870988387
Dynamic Harmonic Model,2016/2017,HHS Region 6,2 wk ahead,0.999999870988387
Dynamic Harmonic Model,2016/2017,HHS Region 6,3 wk ahead,0.999999870988387
Dynamic Harmonic Model,2016/2017,HHS Region 6,4 wk ahead,0.999999870988387
Historical Average,2016/2017,HHS Region 6,1 wk ahead,1.58070828936112e-09
Historical Average,2016/2017,HHS Region 6,2 wk ahead,1.58070828936112e-09
Historical Average,2016/2017,HHS Region 6,3 wk ahead,1.58070828936112e-09
Historical Average,2016/2017,HHS Region 6,4 wk ahead,1.58070828936112e-09
Subtype Historical Average,2016/2017,HHS Region 6,1 wk ahead,1.2743090477632e-07
Subtype Historical Average,2016/2017,HHS Region 6,2 wk ahead,1.2743090477632e-07
Subtype Historical Average,2016/2017,HHS Region 6,3 wk ahead,1.2743090477632e-07
Subtype Historical Average,2016/2017,HHS Region 6,4 wk ahead,1.2743090477632e-07
Dynamic Harmonic Model,2017/2018,HHS Region 6,1 wk ahead,0.999999901840661
Dynamic Harmonic Model,2017/2018,HHS Region 6,2 wk ahead,0.999999901840661
Dynamic Harmonic Model,2017/2018,HHS Region 6,3 wk ahead,0.999999901840661
Dynamic Harmonic Model,2017/2018,HHS Region 6,4 wk ahead,0.999999901840661
Historical Average,2017/2018,HHS Region 6,1 wk ahead,1.03785159318759e-09
Historical Average,2017/2018,HHS Region 6,2 wk ahead,1.03785159318759e-09
Historical Average,2017/2018,HHS Region 6,3 wk ahead,1.03785159318759e-09
Historical Average,2017/2018,HHS Region 6,4 wk ahead,1.03785159318759e-09
Subtype Historical Average,2017/2018,HHS Region 6,1 wk ahead,9.71214873124502e-08
Subtype Historical Average,2017/2018,HHS Region 6,2 wk ahead,9.71214873124502e-08
Subtype Historical Average,2017/2018,HHS Region 6,3 wk ahead,9.71214873124502e-08
Subtype Historical Average,2017/2018,HHS Region 6,4 wk ahead,9.71214873124502e-08
Dynamic Harmonic Model,2010/2011,HHS Region 7,1 wk ahead,0.999998379271726
Dynamic Harmonic Model,2010/2011,HHS Region 7,2 wk ahead,0.999998379271726
Dynamic Harmonic Model,2010/2011,HHS Region 7,3 wk ahead,0.999998379271726
Dynamic Harmonic Model,2010/2011,HHS Region 7,4 wk ahead,0.999998379271726
Historical Average,2010/2011,HHS Region 7,1 wk ahead,1.21325324437156e-15
Historical Average,2010/2011,HHS Region 7,2 wk ahead,1.21325324437156e-15
Historical Average,2010/2011,HHS Region 7,3 wk ahead,1.21325324437156e-15
Historical Average,2010/2011,HHS Region 7,4 wk ahead,1.21325324437156e-15
Subtype Historical Average,2010/2011,HHS Region 7,1 wk ahead,1.62072827327753e-06
Subtype Historical Average,2010/2011,HHS Region 7,2 wk ahead,1.62072827327753e-06
Subtype Historical Average,2010/2011,HHS Region 7,3 wk ahead,1.62072827327753e-06
Subtype Historical Average,2010/2011,HHS Region 7,4 wk ahead,1.62072827327753e-06
Dynamic Harmonic Model,2011/2012,HHS Region 7,1 wk ahead,0.999998457730191
Dynamic Harmonic Model,2011/2012,HHS Region 7,2 wk ahead,0.999998457730191
Dynamic Harmonic Model,2011/2012,HHS Region 7,3 wk ahead,0.999998457730191
Dynamic Harmonic Model,2011/2012,HHS Region 7,4 wk ahead,0.999998457730191
Historical Average,2011/2012,HHS Region 7,1 wk ahead,1.51706472949426e-15
Historical Average,2011/2012,HHS Region 7,2 wk ahead,1.51706472949426e-15
Historical Average,2011/2012,HHS Region 7,3 wk ahead,1.51706472949426e-15
Historical Average,2011/2012,HHS Region 7,4 wk ahead,1.51706472949426e-15
Subtype Historical Average,2011/2012,HHS Region 7,1 wk ahead,1.54226980782051e-06
Subtype Historical Average,2011/2012,HHS Region 7,2 wk ahead,1.54226980782051e-06
Subtype Historical Average,2011/2012,HHS Region 7,3 wk ahead,1.54226980782051e-06
Subtype Historical Average,2011/2012,HHS Region 7,4 wk ahead,1.54226980782051e-06
Dynamic Harmonic Model,2012/2013,HHS Region 7,1 wk ahead,0.999994995828015
Dynamic Harmonic Model,2012/2013,HHS Region 7,2 wk ahead,0.999994995828015
Dynamic Harmonic Model,2012/2013,HHS Region 7,3 wk ahead,0.999994995828015
Dynamic Harmonic Model,2012/2013,HHS Region 7,4 wk ahead,0.999994995828015
Historical Average,2012/2013,HHS Region 7,1 wk ahead,1.59385476529366e-20
Historical Average,2012/2013,HHS Region 7,2 wk ahead,1.59385476529366e-20
Historical Average,2012/2013,HHS Region 7,3 wk ahead,1.59385476529366e-20
Historical Average,2012/2013,HHS Region 7,4 wk ahead,1.59385476529366e-20
Subtype Historical Average,2012/2013,HHS Region 7,1 wk ahead,5.00417198503694e-06
Subtype Historical Average,2012/2013,HHS Region 7,2 wk ahead,5.00417198503694e-06
Subtype Historical Average,2012/2013,HHS Region 7,3 wk ahead,5.00417198503694e-06
Subtype Historical Average,2012/2013,HHS Region 7,4 wk ahead,5.00417198503694e-06
Dynamic Harmonic Model,2013/2014,HHS Region 7,1 wk ahead,0.999999605716801
Dynamic Harmonic Model,2013/2014,HHS Region 7,2 wk ahead,0.999999605716801
Dynamic Harmonic Model,2013/2014,HHS Region 7,3 wk ahead,0.999999605716801
Dynamic Harmonic Model,2013/2014,HHS Region 7,4 wk ahead,0.999999605716801
Historical Average,2013/2014,HHS Region 7,1 wk ahead,2.09908826655688e-10
Historical Average,2013/2014,HHS Region 7,2 wk ahead,2.09908826655688e-10
Historical Average,2013/2014,HHS Region 7,3 wk ahead,2.09908826655688e-10
Historical Average,2013/2014,HHS Region 7,4 wk ahead,2.09908826655688e-10
Subtype Historical Average,2013/2014,HHS Region 7,1 wk ahead,3.94073290121644e-07
Subtype Historical Average,2013/2014,HHS Region 7,2 wk ahead,3.94073290121644e-07
Subtype Historical Average,2013/2014,HHS Region 7,3 wk ahead,3.94073290121644e-07
Subtype Historical Average,2013/2014,HHS Region 7,4 wk ahead,3.94073290121644e-07
Dynamic Harmonic Model,2014/2015,HHS Region 7,1 wk ahead,0.999999746001694
Dynamic Harmonic Model,2014/2015,HHS Region 7,2 wk ahead,0.999999746001694
Dynamic Harmonic Model,2014/2015,HHS Region 7,3 wk ahead,0.999999746001694
Dynamic Harmonic Model,2014/2015,HHS Region 7,4 wk ahead,0.999999746001694
Historical Average,2014/2015,HHS Region 7,1 wk ahead,2.53769440732685e-09
Historical Average,2014/2015,HHS Region 7,2 wk ahead,2.53769440732685e-09
Historical Average,2014/2015,HHS Region 7,3 wk ahead,2.53769440732685e-09
Historical Average,2014/2015,HHS Region 7,4 wk ahead,2.53769440732685e-09
Subtype Historical Average,2014/2015,HHS Region 7,1 wk ahead,2.51460611813021e-07
Subtype Historical Average,2014/2015,HHS Region 7,2 wk ahead,2.51460611813021e-07
Subtype Historical Average,2014/2015,HHS Region 7,3 wk ahead,2.51460611813021e-07
Subtype Historical Average,2014/2015,HHS Region 7,4 wk ahead,2.51460611813021e-07
Dynamic Harmonic Model,2015/2016,HHS Region 7,1 wk ahead,0.999998536768677
Dynamic Harmonic Model,2015/2016,HHS Region 7,2 wk ahead,0.999998536768677
Dynamic Harmonic Model,2015/2016,HHS Region 7,3 wk ahead,0.999998536768677
Dynamic Harmonic Model,2015/2016,HHS Region 7,4 wk ahead,0.999998536768677
Historical Average,2015/2016,HHS Region 7,1 wk ahead,1.51630152852944e-15
Historical Average,2015/2016,HHS Region 7,2 wk ahead,1.51630152852944e-15
Historical Average,2015/2016,HHS Region 7,3 wk ahead,1.51630152852944e-15
Historical Average,2015/2016,HHS Region 7,4 wk ahead,1.51630152852944e-15
Subtype Historical Average,2015/2016,HHS Region 7,1 wk ahead,1.46323132151689e-06
Subtype Historical Average,2015/2016,HHS Region 7,2 wk ahead,1.46323132151689e-06
Subtype Historical Average,2015/2016,HHS Region 7,3 wk ahead,1.46323132151689e-06
Subtype Historical Average,2015/2016,HHS Region 7,4 wk ahead,1.46323132151689e-06
Dynamic Harmonic Model,2016/2017,HHS Region 7,1 wk ahead,0.99999836797553
Dynamic Harmonic Model,2016/2017,HHS Region 7,2 wk ahead,0.99999836797553
Dynamic Harmonic Model,2016/2017,HHS Region 7,3 wk ahead,0.99999836797553
Dynamic Harmonic Model,2016/2017,HHS Region 7,4 wk ahead,0.99999836797553
Historical Average,2016/2017,HHS Region 7,1 wk ahead,2.61073512847405e-16
Historical Average,2016/2017,HHS Region 7,2 wk ahead,2.61073512847405e-16
Historical Average,2016/2017,HHS Region 7,3 wk ahead,2.61073512847405e-16
Historical Average,2016/2017,HHS Region 7,4 wk ahead,2.61073512847405e-16
Subtype Historical Average,2016/2017,HHS Region 7,1 wk ahead,1.6320244697528e-06
Subtype Historical Average,2016/2017,HHS Region 7,2 wk ahead,1.6320244697528e-06
Subtype Historical Average,2016/2017,HHS Region 7,3 wk ahead,1.6320244697528e-06
Subtype Historical Average,2016/2017,HHS Region 7,4 wk ahead,1.6320244697528e-06
Dynamic Harmonic Model,2017/2018,HHS Region 7,1 wk ahead,0.999997364794017
Dynamic Harmonic Model,2017/2018,HHS Region 7,2 wk ahead,0.999997364794017
Dynamic Harmonic Model,2017/2018,HHS Region 7,3 wk ahead,0.999997364794017
Dynamic Harmonic Model,2017/2018,HHS Region 7,4 wk ahead,0.999997364794017
Historical Average,2017/2018,HHS Region 7,1 wk ahead,8.95170679874937e-20
Historical Average,2017/2018,HHS Region 7,2 wk ahead,8.95170679874937e-20
Historical Average,2017/2018,HHS Region 7,3 wk ahead,8.95170679874937e-20
Historical Average,2017/2018,HHS Region 7,4 wk ahead,8.95170679874937e-20
Subtype Historical Average,2017/2018,HHS Region 7,1 wk ahead,2.63520598259877e-06
Subtype Historical Average,2017/2018,HHS Region 7,2 wk ahead,2.63520598259877e-06
Subtype Historical Average,2017/2018,HHS Region 7,3 wk ahead,2.63520598259877e-06
Subtype Historical Average,2017/2018,HHS Region 7,4 wk ahead,2.63520598259877e-06
Dynamic Harmonic Model,2010/2011,HHS Region 8,1 wk ahead,0.999995582147551
Dynamic Harmonic Model,2010/2011,HHS Region 8,2 wk ahead,0.999995582147551
Dynamic Harmonic Model,2010/2011,HHS Region 8,3 wk ahead,0.999995582147551
Dynamic Harmonic Model,2010/2011,HHS Region 8,4 wk ahead,0.999995582147551
Historical Average,2010/2011,HHS Region 8,1 wk ahead,9.64891604418e-12
Historical Average,2010/2011,HHS Region 8,2 wk ahead,9.64891604418e-12
Historical Average,2010/2011,HHS Region 8,3 wk ahead,9.64891604418e-12
Historical Average,2010/2011,HHS Region 8,4 wk ahead,9.64891604418e-12
Subtype Historical Average,2010/2011,HHS Region 8,1 wk ahead,4.41784279994338e-06
Subtype Historical Average,2010/2011,HHS Region 8,2 wk ahead,4.41784279994338e-06
Subtype Historical Average,2010/2011,HHS Region 8,3 wk ahead,4.41784279994338e-06
Subtype Historical Average,2010/2011,HHS Region 8,4 wk ahead,4.41784279994338e-06
Dynamic Harmonic Model,2011/2012,HHS Region 8,1 wk ahead,0.999972061587377
Dynamic Harmonic Model,2011/2012,HHS Region 8,2 wk ahead,0.999972061587377
Dynamic Harmonic Model,2011/2012,HHS Region 8,3 wk ahead,0.999972061587377
Dynamic Harmonic Model,2011/2012,HHS Region 8,4 wk ahead,0.999972061587377
Historical Average,2011/2012,HHS Region 8,1 wk ahead,6.71414025504164e-16
Historical Average,2011/2012,HHS Region 8,2 wk ahead,6.71414025504164e-16
Historical Average,2011/2012,HHS Region 8,3 wk ahead,6.71414025504164e-16
Historical Average,2011/2012,HHS Region 8,4 wk ahead,6.71414025504164e-16
Subtype Historical Average,2011/2012,HHS Region 8,1 wk ahead,2.79384126222085e-05
Subtype Historical Average,2011/2012,HHS Region 8,2 wk ahead,2.79384126222085e-05
Subtype Historical Average,2011/2012,HHS Region 8,3 wk ahead,2.79384126222085e-05
Subtype Historical Average,2011/2012,HHS Region 8,4 wk ahead,2.79384126222085e-05
Dynamic Harmonic Model,2012/2013,HHS Region 8,1 wk ahead,0.999997987696977
Dynamic Harmonic Model,2012/2013,HHS Region 8,2 wk ahead,0.999997987696977
Dynamic Harmonic Model,2012/2013,HHS Region 8,3 wk ahead,0.999997987696977
Dynamic Harmonic Model,2012/2013,HHS Region 8,4 wk ahead,0.999997987696977
Historical Average,2012/2013,HHS Region 8,1 wk ahead,1.83993005021706e-09
Historical Average,2012/2013,HHS Region 8,2 wk ahead,1.83993005021706e-09
Historical Average,2012/2013,HHS Region 8,3 wk ahead,1.83993005021706e-09
Historical Average,2012/2013,HHS Region 8,4 wk ahead,1.83993005021706e-09
Subtype Historical Average,2012/2013,HHS Region 8,1 wk ahead,2.01046309254909e-06
Subtype Historical Average,2012/2013,HHS Region 8,2 wk ahead,2.01046309254909e-06
Subtype Historical Average,2012/2013,HHS Region 8,3 wk ahead,2.01046309254909e-06
Subtype Historical Average,2012/2013,HHS Region 8,4 wk ahead,2.01046309254909e-06
Dynamic Harmonic Model,2013/2014,HHS Region 8,1 wk ahead,0.999997137777755
Dynamic Harmonic Model,2013/2014,HHS Region 8,2 wk ahead,0.999997137777755
Dynamic Harmonic Model,2013/2014,HHS Region 8,3 wk ahead,0.999997137777755
Dynamic Harmonic Model,2013/2014,HHS Region 8,4 wk ahead,0.999997137777755
Historical Average,2013/2014,HHS Region 8,1 wk ahead,5.92125289532577e-10
Historical Average,2013/2014,HHS Region 8,2 wk ahead,5.92125289532577e-10
Historical Average,2013/2014,HHS Region 8,3 wk ahead,5.92125289532577e-10
Historical Average,2013/2014,HHS Region 8,4 wk ahead,5.92125289532577e-10
Subtype Historical Average,2013/2014,HHS Region 8,1 wk ahead,2.86163011954982e-06
Subtype Historical Average,2013/2014,HHS Region 8,2 wk ahead,2.86163011954982e-06
Subtype Historical Average,2013/2014,HHS Region 8,3 wk ahead,2.86163011954982e-06
Subtype Historical Average,2013/2014,HHS Region 8,4 wk ahead,2.86163011954982e-06
Dynamic Harmonic Model,2014/2015,HHS Region 8,1 wk ahead,0.999998158818201
Dynamic Harmonic Model,2014/2015,HHS Region 8,2 wk ahead,0.999998158818201
Dynamic Harmonic Model,2014/2015,HHS Region 8,3 wk ahead,0.999998158818201
Dynamic Harmonic Model,2014/2015,HHS Region 8,4 wk ahead,0.999998158818201
Historical Average,2014/2015,HHS Region 8,1 wk ahead,8.67768859899919e-09
Historical Average,2014/2015,HHS Region 8,2 wk ahead,8.67768859899919e-09
Historical Average,2014/2015,HHS Region 8,3 wk ahead,8.67768859899919e-09
Historical Average,2014/2015,HHS Region 8,4 wk ahead,8.67768859899919e-09
Subtype Historical Average,2014/2015,HHS Region 8,1 wk ahead,1.83250411009315e-06
Subtype Historical Average,2014/2015,HHS Region 8,2 wk ahead,1.83250411009315e-06
Subtype Historical Average,2014/2015,HHS Region 8,3 wk ahead,1.83250411009315e-06
Subtype Historical Average,2014/2015,HHS Region 8,4 wk ahead,1.83250411009315e-06
Dynamic Harmonic Model,2015/2016,HHS Region 8,1 wk ahead,0.999973994405284
Dynamic Harmonic Model,2015/2016,HHS Region 8,2 wk ahead,0.999973994405284
Dynamic Harmonic Model,2015/2016,HHS Region 8,3 wk ahead,0.999973994405284
Dynamic Harmonic Model,2015/2016,HHS Region 8,4 wk ahead,0.999973994405284
Historical Average,2015/2016,HHS Region 8,1 wk ahead,4.7375301730927e-15
Historical Average,2015/2016,HHS Region 8,2 wk ahead,4.7375301730927e-15
Historical Average,2015/2016,HHS Region 8,3 wk ahead,4.7375301730927e-15
Historical Average,2015/2016,HHS Region 8,4 wk ahead,4.7375301730927e-15
Subtype Historical Average,2015/2016,HHS Region 8,1 wk ahead,2.60055947108628e-05
Subtype Historical Average,2015/2016,HHS Region 8,2 wk ahead,2.60055947108628e-05
Subtype Historical Average,2015/2016,HHS Region 8,3 wk ahead,2.60055947108628e-05
Subtype Historical Average,2015/2016,HHS Region 8,4 wk ahead,2.60055947108628e-05
Dynamic Harmonic Model,2016/2017,HHS Region 8,1 wk ahead,0.999986395500381
Dynamic Harmonic Model,2016/2017,HHS Region 8,2 wk ahead,0.999986395500381
Dynamic Harmonic Model,2016/2017,HHS Region 8,3 wk ahead,0.999986395500381
Dynamic Harmonic Model,2016/2017,HHS Region 8,4 wk ahead,0.999986395500381
Historical Average,2016/2017,HHS Region 8,1 wk ahead,9.79541400358725e-14
Historical Average,2016/2017,HHS Region 8,2 wk ahead,9.79541400358725e-14
Historical Average,2016/2017,HHS Region 8,3 wk ahead,9.79541400358725e-14
Historical Average,2016/2017,HHS Region 8,4 wk ahead,9.79541400358725e-14
Subtype Historical Average,2016/2017,HHS Region 8,1 wk ahead,1.3604499521125e-05
Subtype Historical Average,2016/2017,HHS Region 8,2 wk ahead,1.3604499521125e-05
Subtype Historical Average,2016/2017,HHS Region 8,3 wk ahead,1.3604499521125e-05
Subtype Historical Average,2016/2017,HHS Region 8,4 wk ahead,1.3604499521125e-05
Dynamic Harmonic Model,2017/2018,HHS Region 8,1 wk ahead,0.999985898751345
Dynamic Harmonic Model,2017/2018,HHS Region 8,2 wk ahead,0.999985898751345
Dynamic Harmonic Model,2017/2018,HHS Region 8,3 wk ahead,0.999985898751345
Dynamic Harmonic Model,2017/2018,HHS Region 8,4 wk ahead,0.999985898751345
Historical Average,2017/2018,HHS Region 8,1 wk ahead,3.81860727868866e-14
Historical Average,2017/2018,HHS Region 8,2 wk ahead,3.81860727868866e-14
Historical Average,2017/2018,HHS Region 8,3 wk ahead,3.81860727868866e-14
Historical Average,2017/2018,HHS Region 8,4 wk ahead,3.81860727868866e-14
Subtype Historical Average,2017/2018,HHS Region 8,1 wk ahead,1.41012486165274e-05
Subtype Historical Average,2017/2018,HHS Region 8,2 wk ahead,1.41012486165274e-05
Subtype Historical Average,2017/2018,HHS Region 8,3 wk ahead,1.41012486165274e-05
Subtype Historical Average,2017/2018,HHS Region 8,4 wk ahead,1.41012486165274e-05
Dynamic Harmonic Model,2010/2011,HHS Region 9,1 wk ahead,0.733848672060287
Dynamic Harmonic Model,2010/2011,HHS Region 9,2 wk ahead,0.733848672060287
Dynamic Harmonic Model,2010/2011,HHS Region 9,3 wk ahead,0.733848672060287
Dynamic Harmonic Model,2010/2011,HHS Region 9,4 wk ahead,0.733848672060287
Historical Average,2010/2011,HHS Region 9,1 wk ahead,3.85184780297623e-06
Historical Average,2010/2011,HHS Region 9,2 wk ahead,3.85184780297623e-06
Historical Average,2010/2011,HHS Region 9,3 wk ahead,3.85184780297623e-06
Historical Average,2010/2011,HHS Region 9,4 wk ahead,3.85184780297623e-06
Subtype Historical Average,2010/2011,HHS Region 9,1 wk ahead,0.26614747609191
Subtype Historical Average,2010/2011,HHS Region 9,2 wk ahead,0.26614747609191
Subtype Historical Average,2010/2011,HHS Region 9,3 wk ahead,0.26614747609191
Subtype Historical Average,2010/2011,HHS Region 9,4 wk ahead,0.26614747609191
Dynamic Harmonic Model,2011/2012,HHS Region 9,1 wk ahead,0.733795279468571
Dynamic Harmonic Model,2011/2012,HHS Region 9,2 wk ahead,0.733795279468571
Dynamic Harmonic Model,2011/2012,HHS Region 9,3 wk ahead,0.733795279468571
Dynamic Harmonic Model,2011/2012,HHS Region 9,4 wk ahead,0.733795279468571
Historical Average,2011/2012,HHS Region 9,1 wk ahead,2.46164389627046e-06
Historical Average,2011/2012,HHS Region 9,2 wk ahead,2.46164389627046e-06
Historical Average,2011/2012,HHS Region 9,3 wk ahead,2.46164389627046e-06
Historical Average,2011/2012,HHS Region 9,4 wk ahead,2.46164389627046e-06
Subtype Historical Average,2011/2012,HHS Region 9,1 wk ahead,0.266202258887532
Subtype Historical Average,2011/2012,HHS Region 9,2 wk ahead,0.266202258887532
Subtype Historical Average,2011/2012,HHS Region 9,3 wk ahead,0.266202258887532
Subtype Historical Average,2011/2012,HHS Region 9,4 wk ahead,0.266202258887532
Dynamic Harmonic Model,2012/2013,HHS Region 9,1 wk ahead,0.7927160238534
Dynamic Harmonic Model,2012/2013,HHS Region 9,2 wk ahead,0.7927160238534
Dynamic Harmonic Model,2012/2013,HHS Region 9,3 wk ahead,0.7927160238534
Dynamic Harmonic Model,2012/2013,HHS Region 9,4 wk ahead,0.7927160238534
Historical Average,2012/2013,HHS Region 9,1 wk ahead,3.50076141582919e-06
Historical Average,2012/2013,HHS Region 9,2 wk ahead,3.50076141582919e-06
Historical Average,2012/2013,HHS Region 9,3 wk ahead,3.50076141582919e-06
Historical Average,2012/2013,HHS Region 9,4 wk ahead,3.50076141582919e-06
Subtype Historical Average,2012/2013,HHS Region 9,1 wk ahead,0.207280475385184
Subtype Historical Average,2012/2013,HHS Region 9,2 wk ahead,0.207280475385184
Subtype Historical Average,2012/2013,HHS Region 9,3 wk ahead,0.207280475385184
Subtype Historical Average,2012/2013,HHS Region 9,4 wk ahead,0.207280475385184
Dynamic Harmonic Model,2013/2014,HHS Region 9,1 wk ahead,0.798240732655042
Dynamic Harmonic Model,2013/2014,HHS Region 9,2 wk ahead,0.798240732655042
Dynamic Harmonic Model,2013/2014,HHS Region 9,3 wk ahead,0.798240732655042
Dynamic Harmonic Model,2013/2014,HHS Region 9,4 wk ahead,0.798240732655042
Historical Average,2013/2014,HHS Region 9,1 wk ahead,4.46745957186674e-05
Historical Average,2013/2014,HHS Region 9,2 wk ahead,4.46745957186674e-05
Historical Average,2013/2014,HHS Region 9,3 wk ahead,4.46745957186674e-05
Historical Average,2013/2014,HHS Region 9,4 wk ahead,4.46745957186674e-05
Subtype Historical Average,2013/2014,HHS Region 9,1 wk ahead,0.20171459274924
Subtype Historical Average,2013/2014,HHS Region 9,2 wk ahead,0.20171459274924
Subtype Historical Average,2013/2014,HHS Region 9,3 wk ahead,0.20171459274924
Subtype Historical Average,2013/2014,HHS Region 9,4 wk ahead,0.20171459274924
Dynamic Harmonic Model,2014/2015,HHS Region 9,1 wk ahead,0.756453283775623
Dynamic Harmonic Model,2014/2015,HHS Region 9,2 wk ahead,0.756453283775623
Dynamic Harmonic Model,2014/2015,HHS Region 9,3 wk ahead,0.756453283775623
Dynamic Harmonic Model,2014/2015,HHS Region 9,4 wk ahead,0.756453283775623
Historical Average,2014/2015,HHS Region 9,1 wk ahead,6.32491003902067e-06
Historical Average,2014/2015,HHS Region 9,2 wk ahead,6.32491003902067e-06
Historical Average,2014/2015,HHS Region 9,3 wk ahead,6.32491003902067e-06
Historical Average,2014/2015,HHS Region 9,4 wk ahead,6.32491003902067e-06
Subtype Historical Average,2014/2015,HHS Region 9,1 wk ahead,0.243540391314337
Subtype Historical Average,2014/2015,HHS Region 9,2 wk ahead,0.243540391314337
Subtype Historical Average,2014/2015,HHS Region 9,3 wk ahead,0.243540391314337
Subtype Historical Average,2014/2015,HHS Region 9,4 wk ahead,0.243540391314337
Dynamic Harmonic Model,2015/2016,HHS Region 9,1 wk ahead,0.778200057350345
Dynamic Harmonic Model,2015/2016,HHS Region 9,2 wk ahead,0.778200057350345
Dynamic Harmonic Model,2015/2016,HHS Region 9,3 wk ahead,0.778200057350345
Dynamic Harmonic Model,2015/2016,HHS Region 9,4 wk ahead,0.778200057350345
Historical Average,2015/2016,HHS Region 9,1 wk ahead,3.12245202787008e-06
Historical Average,2015/2016,HHS Region 9,2 wk ahead,3.12245202787008e-06
Historical Average,2015/2016,HHS Region 9,3 wk ahead,3.12245202787008e-06
Historical Average,2015/2016,HHS Region 9,4 wk ahead,3.12245202787008e-06
Subtype Historical Average,2015/2016,HHS Region 9,1 wk ahead,0.221796820197627
Subtype Historical Average,2015/2016,HHS Region 9,2 wk ahead,0.221796820197627
Subtype Historical Average,2015/2016,HHS Region 9,3 wk ahead,0.221796820197627
Subtype Historical Average,2015/2016,HHS Region 9,4 wk ahead,0.221796820197627
Dynamic Harmonic Model,2016/2017,HHS Region 9,1 wk ahead,0.696859202264496
Dynamic Harmonic Model,2016/2017,HHS Region 9,2 wk ahead,0.696859202264496
Dynamic Harmonic Model,2016/2017,HHS Region 9,3 wk ahead,0.696859202264496
Dynamic Harmonic Model,2016/2017,HHS Region 9,4 wk ahead,0.696859202264496
Historical Average,2016/2017,HHS Region 9,1 wk ahead,4.52078984184793e-06
Historical Average,2016/2017,HHS Region 9,2 wk ahead,4.52078984184793e-06
Historical Average,2016/2017,HHS Region 9,3 wk ahead,4.52078984184793e-06
Historical Average,2016/2017,HHS Region 9,4 wk ahead,4.52078984184793e-06
Subtype Historical Average,2016/2017,HHS Region 9,1 wk ahead,0.303136276945662
Subtype Historical Average,2016/2017,HHS Region 9,2 wk ahead,0.303136276945662
Subtype Historical Average,2016/2017,HHS Region 9,3 wk ahead,0.303136276945662
Subtype Historical Average,2016/2017,HHS Region 9,4 wk ahead,0.303136276945662
